Id_aforament,Desc_aforament,Codi_tipus_aforament,Desc_tipus_aforament,Num_carrils,Codi_districte,Codi_Barri,Codi_tipus_equip_mesura,Desc_tipus_equip_mesura,Longitud,Latitud,X_ETRS89,Y_ETRS89
20008,ENRIC GRANADOS - VALENCIA (sentit mar),2,Bicis,1,2,8,1,Espira,2.15942767643012,41.3900029059072,429724.597999999,4582393.387
20009,CONSELL DE CENT-SARDENYA,2,Bicis,1,2,5,1,Espira,2.17800761054999,41.4002712072215,431288.788,4583518.462
20010,PL. TETUAN - PG. SANT JOAN (sentit Besòs),2,Bicis,1,2,7,1,Espira,2.17630615583332,41.3955508210078,431141.581999999,4582995.756
20011,PL. TETUAN - ROGER DE FLOR (sentit Llobregat),2,Bicis,1,2,7,1,Espira,2.17631540371599,41.3955668304856,431142.374,4582997.52599999
20012,DIPUTACIÓ-SARDENYA,2,Bicis,1,2,5,1,Espira,2.17794983202623,41.3986192703823,431282.223999999,4583335.105
20016,PROVENÇA - ROGER DE FLOR (sentit Besòs),2,Bicis,1,2,6,1,Espira,2.1707860385378,41.4016678829126,430686.606,4583679.26699998
20017,PROVENÇA - NÀPOLS (sentit Llobregat),2,Bicis,1,2,6,1,Espira,2.17078976617937,41.4016852041557,430686.941999998,4583681.19
20018,PG. SANT JOAN - CASP (sentit mar),2,Bicis,1,2,5,1,Espira,2.17731310660924,41.3935312472613,431223.626999998,4582770.74799999
20019,PG. SANT JOAN - AUSIAS MARC (sentit muntanya),2,Bicis,1,2,5,1,Espira,2.17734229570883,41.3935500114157,431226.088999998,4582772.80999999
20020,AV. DEL MARQUÈS DE L'ARGENTERA - COMERÇ (sentit Llobregat),2,Bicis,1,1,4,1,Espira,2.1846202655235,41.3843880326619,431824.962999999,4581749.91
20021,AV. DEL MARQUÈS DE L'ARGENTERA - ANTIC DE SANT JOAN (sentit Besòs),2,Bicis,1,1,4,1,Espira,2.18462286547145,41.3843713871751,431825.163,4581748.057
20026,ARAGÓ - CLOT (sentit Besòs),2,Bicis,1,10,65,1,Espira,2.189616,41.410838,432294.360999998,4584681.666
20027,ARAGÓ - NAVAS DE TOLOSA (sentit Llobregat),2,Bicis,1,10,65,1,Espira,2.190053,41.410882,432273.634,4584699.91399998
20028,MARINA - PUJADES (sentit mar),2,Bicis,1,10,66,1,Espira,2.18931,41.392946,432222.554999999,4582698.04299999
20029,MARINA - LLULL (sentit muntanya),2,Bicis,1,10,66,1,Espira,2.18931,41.392946,432224.728999999,4582697.35199998
20030,AV. ICARIA - RAMÓN TRIAS FARGAS (sentit Besòs),2,Bicis,1,10,67,1,Espira,2.194276,41.388799,432627.131999998,4582220.39099998
20031,AV. ICARIA - MARINA (sentit Llobregat),2,Bicis,1,10,67,1,Espira,2.194276,41.388799,432627.021,4582222.20799999
20032,ALABA - DR. TRUETA (sentit mar),2,Bicis,1,10,67,1,Espira,2.198629,41.392908,432998.931999998,4582690.321
20033,ALABA - AV. ICARIA (sentit muntanya),2,Bicis,1,10,67,1,Espira,2.198459,41.393043,432998.728,4582692.057
20036,TARRAGONA- ELISI (sentit muntanya),2,Bicis,1,3,15,1,Espira,2.14467097264897,41.3786265752754,428478.402999999,4581142.48
20037,TARRAGONA- SANT NICOLAU (sentit mar),2,Bicis,1,3,15,1,Espira,2.14469336904796,41.3786240394963,428480.267999998,4581142.17499998
20038,AV. PARAL·LEL - TAMARIT (sentit mar),2,Bicis,1,3,11,1,Espira,2.15692134449858,41.374995525156,429498.846,4580729.332
20039,AV. PARAL·LEL - VLLHONRAT (sentit muntanya),2,Bicis,1,3,11,1,Espira,2.15690513469731,41.3750099085073,429497.506999998,4580730.939
20040,CALÀBRIA- GRAN VIA DE LES CORTS CATALANES (sentit mar),2,Bicis,1,2,10,1,Espira,2.15541465642159,41.3793082669264,429377.518999998,4581209.353
20041,CALÀBRIA- SEPÚLVEDA (sentit muntanya),2,Bicis,1,2,10,1,Espira,2.15543573031087,41.3793062598,429379.281,4581209.11199999
20042,RDA. SANT PAU - PARLAMENT (sentit mar),2,Bicis,1,1,1,1,Espira,2.16456395827791,41.3775115817424,430137.985999998,4581005.956
20043,RDA. SANT PAU - CERA (sentit muntanya),2,Bicis,1,1,1,1,Espira,2.16458887390361,41.3775083397758,430140.060999999,4581005.571
20046,PROVENÇA - ENRIC GRANADOS (sentit Llobregat),2,Bicis,1,2,8,1,Espira,2.15765492183592,41.3917829748858,429578.313,4582592.45399998
20047,PROVENÇA - BALMES (sentit Besòs),2,Bicis,1,2,8,1,Espira,2.15766079946261,41.3918002222396,429578.82,4582594.35599999
20050,FELIP II - JUAN DE GARAY (sentit mar),2,Bicis,1,9,61,1,Espira,2.186438,41.420692,432015.89,4585776.366
20051,FELIP II - SANT ANTONIO MARIÀ CLARET (sentit muntanya),2,Bicis,1,9,61,1,Espira,2.186438,41.420692,432017.835,4585777.66399998
20052,BAC DE RODA - PASSATGE D'OLIVÉ (sentit mar),2,Bicis,1,10,69,1,Espira,2.205941,41.406018,433620.989,4584141.60599999
20053,BAC DE RODA - PUJADES (sentit muntanya),2,Bicis,1,10,69,1,Espira,2.205941,41.406018,433622.792,4584141.483
20054,PUJADES - LLACUNA (sentit Llobregat),2,Bicis,1,10,68,1,Espira,2.199214,41.400508,433059.94,4583527.654
20055,PUJADES - RBLA. POBLENOU (sentit Besòs),2,Bicis,1,10,68,1,Espira,2.199214,41.400508,433061.555999998,4583527.22099998
20056,AV. MERIDIANA - LEPANT (sentit mar),2,Bicis,1,10,66,1,Espira,2.18675791127783,41.39624749666,432018.868,4583060.63399999
20057,AV. MERIDIANA - ALMOGÀVERS (sentit muntanya),2,Bicis,1,10,66,1,Espira,2.18696401691837,41.3962476921753,432031.94,4583060.756
20060,GIRONA - AUSIÀS MARC (sentit mar),2,Bicis,1,2,7,1,Espira,2.17590105738406,41.3911616266647,431103.076999999,4582508.797
20061,GIRONA - RDA. SANT PERE (sentit muntanya),2,Bicis,1,2,7,1,Espira,2.17592800638417,41.3911587571233,431105.331,4582508.456
20062,SELVA DE MAR - TAULAT (gir cap a sentit Llobregat),2,Bicis,1,10,69,1,Espira,2.213643,41.405456,434272.03,4584071.56199998
20063,SELVA DE MAR - RAMON CALSINA (sentit Besòs),2,Bicis,1,10,69,1,Espira,2.213643,41.405456,434272.072999998,4584069.80599998
20064,CALÀBRIA - PARIS (sentit mar),2,Bicis,1,2,9,1,Espira,2.14513622224331,41.3871408053839,428524.558,4582085.251
20065,CALÀBRIA - CÒRSEGA (sentit muntanya),2,Bicis,1,2,9,1,Espira,2.14514225721359,41.3871418115602,428526.405,4582084.716
20066,AV. VILANOVA - ROGER DE FLOR (sentit Llobregat),2,Bicis,1,1,4,1,Espira,2.18097132291186,41.3920271503305,431527.881,4582600.8841
20067,AV. VILANOVA - PG. LLUÍS COMPANYS (sentit Besòs),2,Bicis,1,1,4,1,Espira,2.18099178184009,41.392026755508,431538.644,4582610.203
20068,JOSEP TARRADELLES - VILADOMAT (sentit muntanya),2,Bicis,1,4,19,1,Espira,2.14372932688354,41.3902952827785,428412.461999999,4582438.70299999
20069,JOSEP TARRADELLES - AV. SARRIÀ (sentit mar),2,Bicis,1,4,19,1,Espira,2.14347280719532,41.3903374201875,428391.058,4582443.586
20070,VIA JÚLIA - CARRER DEL TURÓ BLAU (sentit muntanya),2,Bicis,1,8,52,1,Espira,2.176003,41.440024,431176.621999998,4587940.558
20071,VIA JÚLIA - FONT D'EN CANYELLES (sentit mar),2,Bicis,1,8,52,1,Espira,2.176171,41.440105,431163.784999998,4587933.28
20072,PG. VALLDAURA - CARRER DEL MARNE (sentit Llobregat),2,Bicis,1,8,48,1,Espira,2.171085,41.43866,430752.641999999,4587785.52599999
20073,PG. VLLDAURA - ALSÀCIA (sentit Besòs),2,Bicis,1,8,48,1,Espira,2.171085,41.43866,430751.994,4587787.536
20074,BAC DE RODA - LLULL (sentit muntanya),2,Bicis,1,10,68,1,Espira,2.208343,41.404151,433828.934,4583926.591
20075,BAC DE RODA - RAMON TURRÓ (sentit mar),2,Bicis,1,10,68,1,Espira,2.208343,41.404151,433827.077999998,4583925.13999999
20076,RAMON TURRÓ - BAC DE RODA (sentit Llobregat),2,Bicis,1,10,68,1,Espira,2.208204,41.403853,433816.074,4583891.65199999
20077,RAMON TURRÓ - ESPRONCEDA (sentit Besòs),2,Bicis,1,10,68,1,Espira,2.208204,41.403853,433815.5,4583889.59399999
20078,RAMON TURRÓ - SELVA DE MAR(sentit Llobregat),2,Bicis,1,10,69,1,Espira,2.21171,41.406479,434110.881999998,4584181.42599998
20079,RAMON TURRÓ - PROVENÇALS (sentit Besòs),2,Bicis,1,10,69,1,Espira,2.21171,41.406479,434110.443,4584179.233
20080,RAMON TURRÓ - PIQUER (sentit Llobregat),2,Bicis,1,10,68,1,Espira,2.206598,41.40261,433681.517999998,4583758.366
20081,RAMON TURRÓ - LOPE DE VEGA (sentit Besòs),2,Bicis,1,10,68,1,Espira,2.206598,41.40261,433681.318,4583756.62999998
20082,CIUTAT D'ASUNCIÓN - SAO PAOLO (sentit mar),2,Bicis,1,9,59,1,Espira,2.200619,41.438,433216.386999999,4587688.888
20083,CIUTAT D'ASUNCIÓN - COSTA DAURADA (sentit muntanya),2,Bicis,1,9,59,1,Espira,2.200619,41.438,433218.186999998,4587689.36799998
20084,SANT ADRIÀ - CIUTAT D'ASUNCIÓN (sentit Llobregat),2,Bicis,1,9,59,1,Espira,2.200624,41.435639,433213.250999999,4587426.262
20085,SANT ADRIÀ - FRA JUNIPER SERRA (sentit Besòs),2,Bicis,1,9,59,1,Espira,2.200624,41.435639,433214.314,4587424.56599999
20088,CARTAGENA - CORSEGA (sentit muntanya),2,Bicis,1,2,6,1,Espira,2.175666,41.410121,431105.481,4584612.81799998
20089,CARTAGENA - INDUSTRIA  (sentit mar),2,Bicis,1,2,6,1,Espira,2.175666,41.410121,431104.978999999,4584611.092
20090,CARTAGENA - PROVENÇA (sentit muntanya),2,Bicis,1,2,6,1,Espira,2.179411111,41.4072749999999,431413.477,4584294.914
20091,CARTAGENA - ROSSELLO (sentit mar),2,Bicis,1,2,6,1,Espira,2.178327778,41.40810278,431323.801,4584387.672
20092,CARTAGENA - ARAGO (sentit muntanya),2,Bicis,1,2,6,1,Espira,2.182883333,41.4046583299999,431700.955,4584001.671
20093,CARTAGENA - VALENCIA (sentit mar),2,Bicis,1,2,6,1,Espira,2.182888333,41.40465832999,432143.211,4582603.26699999
20094,TRAV. DE GRACIA - LEPANT (sentit Besòs),2,Bicis,1,7,33,1,Espira,2.17128,41.409851,430736.512999998,4584585.65799998
20095,TRAV. DE GRACIA - PADILLA (sentit Llobregat),2,Bicis,1,7,33,1,Espira,2.17128,41.409851,430734.526,4584586.217
20096,TRAV. DE GRACIA - SARDENYA (sentit Besòs),2,Bicis,1,7,33,1,Espira,2.168018,41.407805,430468.436999998,4584364.01699998
20097,TRAV. DE GRACIA - MARINA (sentit Llobregat),2,Bicis,1,7,33,1,Espira,2.168018,41.407805,430466.636999999,4584364.78799999
20098,TRAV. DE GRACIA - HIPOLIT LAZARO,2,Bicis,1,6,32,1,Espira,2.165016,41.405895,430208.173999999,4584153.44199998
20099,TRAV. DE GRACIA - EN GRASSOT,2,Bicis,1,6,32,1,Espira,2.160508,41.405473,430210.000999999,4584152.88399999
20100,TRAV. DE GRACIA - BAILEN (sentit Besòs),2,Bicis,1,6,31,1,Espira,2.161777,41.403868,429946.489999999,4583939.97099998
20101,TRAV. DE GRACIA - TORRENT DE LES FLORS (sentit Llobregat),2,Bicis,1,6,31,1,Espira,2.161777,41.403868,429944.808,4583940.77199998
20102,MARINA - INDUSTRIA,2,Bicis,1,2,6,1,Espira,2.17078,41.40721,430693.325,4584296.55599998
20103,MARINA - ROSSELLO,2,Bicis,1,2,9,1,Espira,2.17316668204659,41.405465246212,430797.91,4583963.45
20104,AV. RIO DE JANEIRO - ARGULLÒS (sentit Llobregat),2,Bicis,1,8,52,1,Espira,2.182741,41.440212,431723.793,4587943.057
20105,AV. RIO DE JANEIRO - BALTASAR GRACIÁN (sentit Besòs),2,Bicis,1,8,52,1,Espira,2.182741,41.440212,431726.058,4587942.94799998
20106,SELVA DE MAR - GRAN VIA (sentit mar),2,Bicis,1,10,71,1,Espira,2.202099,41.414156,433312.610999998,4585041.683
20107,SELVA DE MAR - PERÚ (sentit muntanya),2,Bicis,1,10,71,1,Espira,2.202099,41.414156,433313.344999998,4585043.18599999
20108,SELVA DE MAR - CONCILIO DE TRENTO (sentit muntanya),2,Bicis,1,10,72,1,Espira,2.200325,41.415458,433159.822999998,4585195.69099999
20109,SELVA DE MAR - ANDRADE (sentit muntanya),2,Bicis,1,10,72,1,Espira,2.200325,41.415458,433161.706,4585197.087
20110,AV. PAU CASALS - MESTRE NICOLAU (sentit muntanya),2,Bicis,1,5,26,1,Espira,2.14262529631989,41.3938291688663,428324.037,4582831.94
20111,AV. PAU CASALS - FONTEST (sentit mar),2,Bicis,1,5,26,1,Espira,2.14249131845053,41.3936476603007,428312.64,4582811.90099999
20112,PG. PUJAJDES - LLUIS COMPANYS (sentit Llobregat),2,Bicis,1,1,4,1,Espira,2.18291085144431,41.3885700761585,431686.409999998,4582215.53699999
20113,PG. PUJADES - PICASSO (sentit Besòs),2,Bicis,1,1,4,1,Espira,2.18291285064395,41.3885536966828,431686.554999999,4582213.722
20114,PG. PUJADES - LLUIS COMPANYS (sentit Besòs),2,Bicis,1,1,4,1,Espira,2.1839832780429,41.3893236888011,431776.857,4582298.36199999
20115,PG. PUJADES - ROGER DE FLOR (sentit Llobregat),2,Bicis,1,1,4,1,Espira,2.18398045090673,41.3893393418212,431776.639,4582300.104
20116,LONDRES - CALABRIA,2,Bicis,1,2,9,1,Espira,2.14368397732475,41.388090810084,428406.244999999,4582193.997
20117,LONDRES - VILLARROEL,2,Bicis,1,2,8,1,Espira,2.14735778410015,41.3908665509926,428716.439,4582499.125
20118,LONDRES - COMTE URGELL,2,Bicis,1,2,8,1,Espira,2.14701253307543,41.3905960189867,428687.281,4582469.382
20119,PARIS - ARIBAU,2,Bicis,1,2,8,1,Espira,2.152467325,41.39309299,429146.036,4582742.129
20120,PARIS - ENRIC GRANADOS,2,Bicis,1,2,8,1,Espira,2.15350926,41.3938856799999,429234.003,4582829.281
20121,PARIS - COMTE BORRELL,2,Bicis,1,2,8,1,Espira,2.14787915785772,41.3896493567185,428758.704,4582363.574
20122,PARIS - COMTE URGELL,2,Bicis,1,2,8,1,Espira,2.14852566354901,41.3901338821992,428813.276,4582416.826
20123,PARIS - ROCAFORT,2,Bicis,1,2,9,1,Espira,2.14460983872414,41.3871599227319,428480.798,4582091.08399998
20124,PARIS - CALABRIA,2,Bicis,1,2,9,1,Espira,2.1451623737812,41.3875805029665,428527.684,4582137.166
20125,BORI I FONTESTA - CAN RABIA (sentit Besòs),2,Bicis,1,5,24,1,Espira,2.13540952999013,41.3922035470509,427719.005,4582657.461
20126,BORI I FONTESTA - DOCTOR FLEMING (sentit Llobregat),2,Bicis,1,5,24,1,Espira,2.13538519108834,41.3922078679076,427716.968999998,4582657.956
20127,BORI I FONTESTA - GANDUXER (sentit Llobregat),2,Bicis,1,5,24,1,Espira,2.13616906836127,41.3923940856093,427782.707999998,4582677.98
20128,BORI I FONTESTA - DOCTOR FLEMING (sentit Besòs),2,Bicis,1,5,24,1,Espira,2.13618893989347,41.3923838761784,427784.358,4582676.825
20129,DOCTOR FLEMING - SARRIA (sentit muntanya),2,Bicis,1,5,24,1,Espira,2.13598632729306,41.3920305222313,427764.772999998,4582638.52599999
20130,DOCTOR FLEMING - BORI I FONTESTA  (sentit mar),2,Bicis,1,5,24,1,Espira,2.13597863751547,41.3920150616739,427763.677,4582636.849
20131,AV.AV. DIAGONAL - SARRIÀ (sentit Besòs),2,Bicis,1,4,19,1,Espira,2.13870563367994,41.3914771324329,427993.755999999,4582574.065
20132,AV. AV. DIAGONAL - GANDUXER (sentit Llobregat),2,Bicis,1,4,19,1,Espira,2.13871986286411,41.3914956142341,427994.972999999,4582576.108
20133,GANDUXER - AV. AV. DIAGONAL (sentit muntanya),2,Bicis,1,4,19,1,Espira,2.13910041897475,41.3918802899117,428027.211,4582618.502
20134,GANDUXER - BORI I FONTESTA (sentit baixada),2,Bicis,1,4,19,1,Espira,2.1390848240717,41.3918655810873,428025.885999999,4582616.883
20135,GANDUXER - TRES TORRES,2,Bicis,1,5,26,1,Espira,2.13552210482546,41.3974924192742,427734.268999998,4583244.53299998
20136,GANDUXER - PL. SANT GREGORI TAUMATURGO (sentit mar),2,Bicis,1,5,26,1,Espira,2.13815517697961,41.3939492604943,427950.465,4582848.984
20137,GANDUXER - BORI I FONTESTA (sentit pujada),2,Bicis,1,5,26,1,Espira,2.13816729527576,41.3939645739238,427951.504,4582850.673
20138,SARDENYA - VALENCIA,2,Bicis,1,2,6,1,Espira,2.17632853021837,41.4012006383603,431105.516,4583665.786
20140,SARDENYA - MERIDIANA,2,Bicis,1,10,66,1,Espira,2.18721841785137,41.3929473384909,432016.198,4582789.528
20141,SARDENYA - ALMOGAVERS,2,Bicis,1,2,5,1,Espira,2.18655046336043,41.3934479393022,431905.323,4582845.911
20142,SARDENYA - ROSSELLÓ,2,Bicis,1,2,6,1,Espira,2.17234777365905,41.404189424292,430819.831,4583957.95899998
20143,SARDENYA - CONSELL DE CENT,2,Bicis,1,2,5,1,Espira,2.17811872201217,41.3998268506506,431297.608,4583469.04299999
20144,AV. AV. DIAGONAL - MARINA,2,Bicis,1,2,6,1,Espira,2.17729557669067,41.4011710517454,431222.64,4583575.88
20145,TAULAT-SANT FRANCESC,2,Bicis,1,10,68,1,Espira,2.204769,41.398654,433523.523999998,4583320.93699998
20146,SARDENYA - AV. AV. DIAGONAL,2,Bicis,1,2,6,1,Espira,2.17704522441786,41.400666012134,431215.327999998,4583553.252
20147,MARINA - TRAV. GRACIA,2,Bicis,1,7,33,1,Espira,2.169033,41.408602,430548.977,4584449.67499998
20149,AV. EXÈRCIT - ALFAMBRA (sentit Llobregat),2,Bicis,1,4,21,1,Espira,2.11202768832658,41.3868814782215,425758.164999998,4582086.37799999
20150,AV. EXÈRCIT - GRAN CAPITÀ (sentit Besòs),2,Bicis,1,4,21,1,Espira,2.11204804073804,41.3868624493229,425759.846,4582084.252
20151,GRAN CAPITÀ - AV. EXÈRCIT (sentit muntanya),2,Bicis,1,4,21,1,Espira,2.11170571683108,41.386846115683,425731.213999998,4582082.73199998
20152,GRAN CAPITÀ - SOR EULÀLIA D'ANZIZU (sentit mar),2,Bicis,1,4,21,1,Espira,2.1117066611756,41.3868294591101,425731.273999998,4582080.87999998
20153,AV. EXÈRCIT - GRAN CAPITÀ (sentit Llobregat),2,Bicis,1,4,21,1,Espira,2.11061926903678,41.3852286242946,425638.527999999,4581904.09399999
20154,AV. EXÈRCIT - GONZALEZ TABLAS (sentit Besòs),2,Bicis,1,4,21,1,Espira,2.11058642023925,41.3852255780633,425635.78,4581903.775
20155,TENOR VIÑAS - CALVET (sentit Llobregat),2,Bicis,1,5,26,1,Espira,2.14237279058503,41.3952483088507,428304.492,4582989.696
20156,TENOR VIÑAS - FERRAN AGULLÓ (sentit Besòs),2,Bicis,1,5,26,1,Espira,2.14237850802663,41.395231957835,428304.945999999,4582987.87999998
20157,DOCTOR FLEMING - SANTA FE DE NOU MEXIC,2,Bicis,1,5,24,1,Espira,2.13523203450967,41.393547391976,427705.128,4582805.20999998
20158,DOCTOR FLEMING - BORI I FONTESTA (sentit muntanya),2,Bicis,1,5,24,1,Espira,2.13524417591583,41.3935609043884,427706.661,4582806.059
20159,BORI I FONTESTA - BEETHOVEN (sentit mar),2,Bicis,1,5,26,1,Espira,2.13902729994367,41.3931248486071,428022.473999999,4582756.728
20160,BORI I FONTESTA - GANDUXER (sentit Besòs),2,Bicis,1,5,26,1,Espira,2.13904738194647,41.3931168020563,428024.137999998,4582755.82
20161,GANDUXER - PL. SANT GREGORI TAUMATURG (sentit pujada),2,Bicis,1,5,26,1,Espira,2.13734377299748,41.3951464904568,427883.963999998,4582982.569
20162,GANDUXER - MAÓ,2,Bicis,1,5,25,1,Espira,2.13066353713783,41.403770595181,427335.110999998,4583945.587
20163,GANDUXER - SANT CASIMIR,2,Bicis,1,5,25,1,Espira,2.13339008946377,41.4002450105761,427559.101,4583551.89599999
20164,PORTAL DE LA PAU - PG. JOSEP CARNER (sentit Besòs),2,Bicis,1,1,2,1,Espira,2.17768801177651,41.3760247561505,431236.527,4580826.91199999
20165,PORTAL DE LA PAU - PG. COLOM (sentit Llobregat),2,Bicis,1,1,2,1,Espira,2.17766274540797,41.376027457999,431234.423999999,4580827.23199998
20166,PL. DRASSANES (sentit Besòs),2,Bicis,1,1,1,1,Espira,2.17562292019016,41.3740821882946,431061.788999999,4580612.889
20167,PL. DRASSANES (sentit Llobregat),2,Bicis,1,1,1,1,Espira,2.17564556573968,41.3740881153478,431063.69,4580613.53399998
20168,AV. MARIA CRISTINA - RIUS I TAULET (sentit muntanya),2,Bicis,1,3,11,1,Espira,2.15126425914805,41.3718765171967,429022.392999998,4580387.684
20169,AV. MARIA CRISTINA - PL. ESPANYA (sentit mar),2,Bicis,1,3,11,1,Espira,2.1512552329069,41.3718625790271,429021.623,4580386.144
20170,NAVAS DE TOLOSA- MALLORCA (sentit muntanya),2,Bicis,1,9,63,1,Espira,2.188202,41.414375,432162.036,4585068.609
20171,NAVAS DE TOLOSA- MURCIA (sentit mar),2,Bicis,1,9,63,1,Espira,2.188202,41.414375,432159.994999999,4585068.67499998
20172,NAVAS DE TOLOSA- BOFARULL (sentit mar),2,Bicis,1,9,63,1,Espira,2.187678,41.414745,432108.776,4585120.824
20173,NAVAS DE TOLOSA - MURCIA (sentit muntanya),2,Bicis,1,9,63,1,Espira,2.187678,41.414745,432111.177,4585120.752
20174,NAVAS DE TOLOSA- RIPOLLÉS (sentit mar),2,Bicis,1,9,63,1,Espira,2.186016,41.442297,431965.469999998,4585266.45
20175,NAVAS DE TOLOSA- J. ESTIVILL (sentit muntanya),2,Bicis,1,9,63,1,Espira,2.186016,41.442297,431967.663,4585266.849
20176,NAVAS DE TOLOSA - JUAN DE GARAY (sentit muntanya),2,Bicis,1,9,63,1,Espira,2.181334,41.41953,431588.803,4585651.711
20177,NAVAS DE TOLOSA- D'OLESA (sentit mar),2,Bicis,1,9,63,1,Espira,2.181294,41.41956,431586.358999999,4585651.656
20178,PSG. DEL TAULAT - SELVA DE MAR (sentit Besòs),2,Bicis,1,10,69,1,Espira,2.215767,41.407409,434456.034999998,4584284.91999998
20179,PSG. DEL TAULAT - JOSEP PLA (sentit Llobregat),2,Bicis,1,10,69,1,Espira,2.215767,41.407409,434455.260999999,4584286.89599999
20180,PSG. DEL TAULAT - BILBAO (sentit Besòs),2,Bicis,1,10,69,1,Espira,2.207146,41.40041,433729.722,4583514.53799999
20181,PSG. DEL TAULAT - LOPE DE VEGA (sentit Llobregat),2,Bicis,1,10,69,1,Espira,2.207168,41.400416,433727.651,4583514.23
20182,PSG. DEL TAULAT - ESPRONCEDA (sentit Llobregat),2,Bicis,1,10,69,1,Espira,2.21004,41.402597,433970.745999999,4583753.11299998
20183,PSG. DEL TAULAT - BAC DE RODA (sentit Besòs),2,Bicis,1,10,69,1,Espira,2.21008,41.402605,433973.143999998,4583753.33499998
20184,PSG. DEL TAULAT - SELVA DE MAR (sentit Llobregat),2,Bicis,1,10,69,1,Espira,2.213506,41.405189,434251.969999998,4584029.78399998
